accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
4.060602606364536668e-03,-6.269546648615853708e-03,-9.791938882248334863e+00
-2.656474605671971592e-03,8.531480045009351854e-04,-9.814117315536382335e+00
3.214780663766092852e-03,-1.043065043144948516e-02,-9.802070862095186854e+00
8.409176827136082694e-03,-8.138634710781593798e-03,-9.800469726782370827e+00
3.710147926240078570e-03,3.156127941476108336e-03,-9.791219718462983224e+00
-1.359325441554323690e-04,-3.091410697221430711e-04,-9.810380279426205163e+00
1.666464246969836605e-03,-3.722327740666576783e-03,-9.791465009176910428e+00
-1.078571786877628724e-02,1.998989401182374112e-04,-9.793150729474268346e+00
1.431142633612211140e-03,-1.394862579949000900e-03,-9.794445013893867014e+00
5.042930694032974042e-04,-8.061475587382439800e-03,-9.784950801985342395e+00
7.224769370146807979e-03,-4.862272350178730579e-03,-9.788504995122377039e+00
3.490110240559836201e-03,5.525831382959530552e-03,-9.782253578365448732e+00
-2.466044394517566320e-03,-2.010811665912789255e-03,-9.800611728791357891e+00
-2.017803781390017665e-03,1.161049779535261364e-03,-9.785604759447593892e+00
1.021261989593024062e-02,-3.511940565883876937e-03,-9.781755882190486417e+00
-3.320899822969969935e-03,-9.265472216571910870e-04,-9.798078827721605322e+00
6.168848518922119897e-03,-2.944646816330209142e-03,-9.801205251352948622e+00
-2.719618499388682352e-04,9.361250404538190052e-04,-9.791886892762073913e+00
1.869027671476415587e-03,-8.699968410156089845e-04,-9.799782886181020558e+00
7.281200297258118986e-03,-5.164149417949400606e-03,-9.799461019722699007e+00
-2.981170629360980866e-03,4.441601508948623579e-03,-9.795290922267705369e+00
9.581026973161363425e-03,2.769143638633311984e-03,-9.802252376552862856e+00
-3.012101101907973047e-03,5.228013683259129935e-03,-9.797610401305856698e+00
4.794719944696549524e-03,1.107423799788461415e-02,-9.783699977737393638e+00
-1.054582614420827846e-02,4.362699477357965053e-03,-9.788616948581868371e+00
-6.283109132707617728e-03,3.213971484923916814e-04,-9.788071618113189487e+00
3.977498620321944303e-03,-7.962347842155553454e-03,-9.785229505159877661e+00
-2.231684497501672942e-03,-1.676174708327117556e-03,-9.791877364313542387e+00
1.424236463362884035e-03,3.471653441327878214e-03,-9.785459411716363576e+00
4.341600816720877706e-03,3.555438642996176443e-03,-9.797427131450966442e+00
